Occupations,Gender,Boroughs,year,Salary,year_range,Salary_avg,Salary_year,Salary_county,Salary_gender,Salary_YearlyAvg
Health technologists and technicians,Male,New York County,year2017,49292.0,year2017_2019,68670.66666666669,50695.6,51954.6,48739.62,46589.3
Health technologists and technicians,Male,New York County,year2018,86322.0,year2017_2019,68670.66666666669,50695.6,51954.6,48739.62,52378.6
Health technologists and technicians,Male,New York County,year2019,70398.0,year2017_2019,68670.66666666669,50695.6,51954.6,48739.62,53118.9
Healthcare support occupations,Male,New York County,year2010,38415.0,year2010_2013,29924.25,26701.375,23533.5,29284.28,28315.1
Healthcare support occupations,Male,New York County,year2011,21748.0,year2010_2013,29924.25,26701.375,23533.5,29284.28,26334.3
Healthcare support occupations,Male,New York County,year2012,33093.0,year2010_2013,29924.25,26701.375,23533.5,29284.28,25868.3
Healthcare support occupations,Male,New York County,year2013,26441.0,year2010_2013,29924.25,26701.375,23533.5,29284.28,26287.8
Healthcare support occupations,Male,New York County,year2014,16584.0,year2014_2016,26231.33333333333,25633.000000000004,23533.5,29284.28,24499.6
Healthcare support occupations,Male,New York County,year2015,39757.0,year2014_2016,26231.33333333333,25633.000000000004,23533.5,29284.28,26647.6
Healthcare support occupations,Male,New York County,year2016,22353.0,year2014_2016,26231.33333333333,25633.000000000004,23533.5,29284.28,25751.8
Healthcare support occupations,Male,New York County,year2017,25315.0,year2017_2019,24260.33333333333,26255.399999999998,23533.5,29284.28,25245.4
Healthcare support occupations,Male,New York County,year2018,22317.0,year2017_2019,24260.33333333333,26255.399999999998,23533.5,29284.28,26585.2
Healthcare support occupations,Male,New York County,year2019,25149.0,year2017_2019,24260.33333333333,26255.399999999998,23533.5,29284.28,26935.6
"Fire fighting and prevention, and other protective service workers including supervisors",Male,New York County,year2010,29004.0,year2010_2013,26648.25,31289.725,28297.15,37739.66,30261.3
"Fire fighting and prevention, and other protective service workers including supervisors",Male,New York County,year2011,20122.0,year2010_2013,26648.25,31289.725,28297.15,37739.66,29108.1
"Fire fighting and prevention, and other protective service workers including supervisors",Male,New York County,year2012,33569.0,year2010_2013,26648.25,31289.725,28297.15,37739.66,32949.6
"Fire fighting and prevention, and other protective service workers including supervisors",Male,New York County,year2013,23898.0,year2010_2013,26648.25,31289.725,28297.15,37739.66,32839.9
"Fire fighting and prevention, and other protective service workers including supervisors",Male,New York County,year2014,26428.0,year2014_2016,27933.66666666667,29514.2,28297.15,37739.66,29797.5
"Fire fighting and prevention, and other protective service workers including supervisors",Male,New York County,year2015,25342.0,year2014_2016,27933.66666666667,29514.2,28297.15,37739.66,30215.6
"Fire fighting and prevention, and other protective service workers including supervisors",Male,New York County,year2016,32031.0,year2014_2016,27933.66666666667,29514.2,28297.15,37739.66,28529.5
"Fire fighting and prevention, and other protective service workers including supervisors",Male,New York County,year2017,39559.0,year2017_2019,34980.0,35835.1,28297.15,37739.66,38574.0
"Fire fighting and prevention, and other protective service workers including supervisors",Male,New York County,year2018,29642.0,year2017_2019,34980.0,35835.1,28297.15,37739.66,34964.8
"Fire fighting and prevention, and other protective service workers including supervisors",Male,New York County,year2019,35739.0,year2017_2019,34980.0,35835.1,28297.15,37739.66,33966.5
Law enforcement workers including supervisors,Male,New York County,year2010,82054.0,year2010_2013,79548.75,68153.2,70895.1,74634.08,68247.6
Law enforcement workers including supervisors,Male,New York County,year2011,73586.0,year2010_2013,79548.75,68153.2,70895.1,74634.08,70108.7
Law enforcement workers including supervisors,Male,New York County,year2012,67310.0,year2010_2013,79548.75,68153.2,70895.1,74634.08,66834.1
Law enforcement workers including supervisors,Male,New York County,year2013,95245.0,year2010_2013,79548.75,68153.2,70895.1,74634.08,67422.4
Law enforcement workers including supervisors,Male,New York County,year2014,59650.0,year2014_2016,73491.0,67705.0,70895.1,74634.08,69203.4
Law enforcement workers including supervisors,Male,New York County,year2015,87691.0,year2014_2016,73491.0,67705.0,70895.1,74634.08,69478.0
Law enforcement workers including supervisors,Male,New York County,year2016,73132.0,year2014_2016,73491.0,67705.0,70895.1,74634.08,64433.6
Law enforcement workers including supervisors,Male,New York County,year2017,78125.0,year2017_2019,73871.33333333331,71211.86666666667,70895.1,74634.08,69608.7
Law enforcement workers including supervisors,Male,New York County,year2018,56930.0,year2017_2019,73871.33333333331,71211.86666666667,70895.1,74634.08,68949.0
Law enforcement workers including supervisors,Male,New York County,year2019,86559.0,year2017_2019,73871.33333333331,71211.86666666667,70895.1,74634.08,75077.9
Food preparation and serving related occupations,Male,New York County,year2010,21144.0,year2010_2013,19886.0,18307.25,21574.65,22323.66,18100.9
Food preparation and serving related occupations,Male,New York County,year2011,19223.0,year2010_2013,19886.0,18307.25,21574.65,22323.66,18584.2
Food preparation and serving related occupations,Male,New York County,year2012,18565.0,year2010_2013,19886.0,18307.25,21574.65,22323.66,17711.9
Food preparation and serving related occupations,Male,New York County,year2013,20612.0,year2010_2013,19886.0,18307.25,21574.65,22323.66,18832.0
Food preparation and serving related occupations,Male,New York County,year2014,20655.0,year2014_2016,22150.33333333333,19222.46666666667,21574.65,22323.66,17564.5
Food preparation and serving related occupations,Male,New York County,year2015,22068.0,year2014_2016,22150.33333333333,19222.46666666667,21574.65,22323.66,19305.9
Food preparation and serving related occupations,Male,New York County,year2016,23728.0,year2014_2016,22150.33333333333,19222.46666666667,21574.65,22323.66,20797.0
Food preparation and serving related occupations,Male,New York County,year2017,25051.0,year2017_2019,27535.0,23472.73333333333,21574.65,22323.66,21389.6
Food preparation and serving related occupations,Male,New York County,year2018,31883.0,year2017_2019,27535.0,23472.73333333333,21574.65,22323.66,24147.0
Food preparation and serving related occupations,Male,New York County,year2019,25671.0,year2017_2019,27535.0,23472.73333333333,21574.65,22323.66,24881.6
Building and grounds cleaning and maintenance occupations,Male,New York County,year2010,27796.0,year2010_2013,26501.0,23135.075,23639.05,31014.96,23259.2
Building and grounds cleaning and maintenance occupations,Male,New York County,year2011,21219.0,year2010_2013,26501.0,23135.075,23639.05,31014.96,23153.3
Building and grounds cleaning and maintenance occupations,Male,New York County,year2012,30476.0,year2010_2013,26501.0,23135.075,23639.05,31014.96,23100.4
Building and grounds cleaning and maintenance occupations,Male,New York County,year2013,26513.0,year2010_2013,26501.0,23135.075,23639.05,31014.96,23027.4
Building and grounds cleaning and maintenance occupations,Male,New York County,year2014,27015.0,year2014_2016,28385.33333333333,24679.03333333334,23639.05,31014.96,22849.4
Building and grounds cleaning and maintenance occupations,Male,New York County,year2015,25818.0,year2014_2016,28385.33333333333,24679.03333333334,23639.05,31014.96,24977.5
Building and grounds cleaning and maintenance occupations,Male,New York County,year2016,32323.0,year2014_2016,28385.33333333333,24679.03333333334,23639.05,31014.96,26210.2
Building and grounds cleaning and maintenance occupations,Male,New York County,year2017,29019.0,year2017_2019,29744.33333333333,28573.63333333334,23639.05,31014.96,28024.3
Building and grounds cleaning and maintenance occupations,Male,New York County,year2018,29903.0,year2017_2019,29744.33333333333,28573.63333333334,23639.05,31014.96,27660.7
Building and grounds cleaning and maintenance occupations,Male,New York County,year2019,30311.0,year2017_2019,29744.33333333333,28573.63333333334,23639.05,31014.96,30035.9
Personal care and service occupations,Male,New York County,year2010,28697.0,year2010_2013,28815.5,21011.5,23106.0,27136.92,21675.7
Personal care and service occupations,Male,New York County,year2011,35932.0,year2010_2013,28815.5,21011.5,23106.0,27136.92,22224.5
Personal care and service occupations,Male,New York County,year2012,19939.0,year2010_2013,28815.5,21011.5,23106.0,27136.92,19194.3
Personal care and service occupations,Male,New York County,year2013,30694.0,year2010_2013,28815.5,21011.5,23106.0,27136.92,20951.5
Personal care and service occupations,Male,New York County,year2014,24464.0,year2014_2016,28333.33333333333,20843.333333333336,23106.0,27136.92,19475.6
Personal care and service occupations,Male,New York County,year2015,29148.0,year2014_2016,28333.33333333333,20843.333333333336,23106.0,27136.92,20143.8
Personal care and service occupations,Male,New York County,year2016,31388.0,year2014_2016,28333.33333333333,20843.333333333336,23106.0,27136.92,22910.6
Personal care and service occupations,Male,New York County,year2017,37381.0,year2017_2019,29806.66666666667,25723.533333333344,23106.0,27136.92,23227.9
Personal care and service occupations,Male,New York County,year2018,34578.0,year2017_2019,29806.66666666667,25723.533333333344,23106.0,27136.92,27452.7
Personal care and service occupations,Male,New York County,year2019,17461.0,year2017_2019,29806.66666666667,25723.533333333344,23106.0,27136.92,26490.0
Sales and related occupations,Male,New York County,year2010,71113.0,year2010_2013,79585.75,31850.1,65603.95,43636.78,31559.5
Sales and related occupations,Male,New York County,year2011,95365.0,year2010_2013,79585.75,31850.1,65603.95,43636.78,30991.4
Sales and related occupations,Male,New York County,year2012,75564.0,year2010_2013,79585.75,31850.1,65603.95,43636.78,31802.1
Sales and related occupations,Male,New York County,year2013,76301.0,year2010_2013,79585.75,31850.1,65603.95,43636.78,33047.4
Sales and related occupations,Male,New York County,year2014,81550.0,year2014_2016,81368.66666666669,33884.4,65603.95,43636.78,34313.0
Sales and related occupations,Male,New York County,year2015,82437.0,year2014_2016,81368.66666666669,33884.4,65603.95,43636.78,33053.7
Sales and related occupations,Male,New York County,year2016,80119.0,year2014_2016,81368.66666666669,33884.4,65603.95,43636.78,34286.5
Sales and related occupations,Male,New York County,year2017,76708.0,year2017_2019,89725.66666666669,38597.83333333334,65603.95,43636.78,35174.1
Sales and related occupations,Male,New York County,year2018,91349.0,year2017_2019,89725.66666666669,38597.83333333334,65603.95,43636.78,40100.8
Sales and related occupations,Male,New York County,year2019,101120.0,year2017_2019,89725.66666666669,38597.83333333334,65603.95,43636.78,40518.6
Office and administrative support occupations,Male,New York County,year2010,32461.0,year2010_2013,35473.0,33996.275,39942.55,36337.16,33895.3
Office and administrative support occupations,Male,New York County,year2011,36482.0,year2010_2013,35473.0,33996.275,39942.55,36337.16,33567.9
Office and administrative support occupations,Male,New York County,year2012,41583.0,year2010_2013,35473.0,33996.275,39942.55,36337.16,34271.2
Office and administrative support occupations,Male,New York County,year2013,31366.0,year2010_2013,35473.0,33996.275,39942.55,36337.16,34250.7
Office and administrative support occupations,Male,New York County,year2014,34970.0,year2014_2016,37630.66666666666,34316.0,39942.55,36337.16,33121.8
Office and administrative support occupations,Male,New York County,year2015,36967.0,year2014_2016,37630.66666666666,34316.0,39942.55,36337.16,33969.0
Office and administrative support occupations,Male,New York County,year2016,40955.0,year2014_2016,37630.66666666666,34316.0,39942.55,36337.16,35857.2
Office and administrative support occupations,Male,New York County,year2017,45204.0,year2017_2019,50467.0,40532.43333333333,39942.55,36337.16,37235.8
Office and administrative support occupations,Male,New York County,year2018,46202.0,year2017_2019,50467.0,40532.43333333333,39942.55,36337.16,42117.6
Office and administrative support occupations,Male,New York County,year2019,59995.0,year2017_2019,50467.0,40532.43333333333,39942.55,36337.16,42243.9
"Farming, fishing, and forestry occupations",Male,New York County,year2010,18486.0,year2010_2013,26925.0,27154.708333333336,16721.3,25023.52499999999,26358.875
"Farming, fishing, and forestry occupations",Male,New York County,year2011,35364.0,year2010_2013,26925.0,27154.708333333336,16721.3,25023.52499999999,26967.341666666667
"Farming, fishing, and forestry occupations",Male,New York County,year2012,26925.0,year2010_2013,26925.0,27154.708333333336,16721.3,25023.52499999999,30941.74166666667
